phase,page_url,image_url,alt_text,alt_present,decorative,width,height,loading,format,local_exists,file_bytes,issues
baseline,https://robertdevore.com/wp-dispensary/,https://robertdevore.com/assets/legacy-images/menu_export.webp,menu-export,True,False,,,default,webp,True,15320,missing intrinsic dimensions
baseline,https://robertdevore.com/wp-dispensary/,https://robertdevore.com/assets/legacy-images/cannabiz_menu_screenshot_1024x544.webp,,True,True,,,default,webp,True,83168,missing intrinsic dimensions
baseline,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/wtf-is-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/wtf-is-wordpress/,https://robertdevore.com/assets/legacy-images/im_coolin_gif.webp,,True,True,,,default,webp,True,222866,missing intrinsic dimensions
baseline,https://robertdevore.com/wtf-is-wordpress/,https://robertdevore.com/assets/legacy-images/wtf_joe_pesci.webp,,True,True,,,default,webp,False,0,missing intrinsic dimensions; missing local image
baseline,https://robertdevore.com/wtf-is-wordpress/,https://robertdevore.com/assets/legacy-images/wordpress_com_vs_wp_engine_google_search_results_394x1024.webp,,True,True,,,default,webp,True,61018,missing intrinsic dimensions
baseline,https://robertdevore.com/wtf-is-wordpress/,https://robertdevore.com/assets/legacy-images/thats_a_mouthful_gif.webp,,True,True,,,default,webp,True,323420,missing intrinsic dimensions
baseline,https://robertdevore.com/wtf-is-wordpress/,https://robertdevore.com/assets/legacy-images/okay_okay_gif.webp,,True,True,,,default,webp,True,808416,missing intrinsic dimensions
baseline,https://robertdevore.com/wtf-is-wordpress/,https://robertdevore.com/assets/legacy-images/matt_mullenweg_targeting_jeff_matson_1024x305.webp,,True,True,,,default,webp,True,36390,missing intrinsic dimensions
baseline,https://robertdevore.com/wtf-is-wordpress/,https://robertdevore.com/assets/legacy-images/i_dont_get_it.webp,,True,True,,,default,webp,True,618738,missing intrinsic dimensions
baseline,https://robertdevore.com/wtf-is-wordpress/,https://robertdevore.com/assets/legacy-images/the_lines_are_real_clear_gif.webp,,True,True,,,default,webp,True,683884,missing intrinsic dimensions
baseline,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,https://robertdevore.com/assets/legacy-images/zero_cool_cli_list_robertdevore_scaled.webp,Zero Cool CLI - command list,True,False,,,default,webp,True,234664,missing intrinsic dimensions
baseline,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,https://robertdevore.com/assets/legacy-images/zero_cool_cli_zero_cool_robertdevore_scaled.webp,Zero Cool CLI - zero-cool command,True,False,,,default,webp,True,123974,missing intrinsic dimensions
baseline,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,https://robertdevore.com/assets/legacy-images/hack_the_planet.webp,HACK THE PLANET GIF,True,False,,,default,webp,True,1160042,missing intrinsic dimensions
after,https://robertdevore.com/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/5-python-scripts-for-osint-and-pentesting/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/5-python-scripts-for-osint-and-pentesting/,https://robertdevore.com/assets/legacy-images/combine_txt_python_script_example.webp,,True,True,800,432,lazy,webp,True,126092,
after,https://robertdevore.com/5-python-scripts-for-osint-and-pentesting/,https://robertdevore.com/assets/legacy-images/password_cracker_python_script_example.webp,,True,True,800,432,lazy,webp,True,236806,
after,https://robertdevore.com/5-python-scripts-for-osint-and-pentesting/,https://robertdevore.com/assets/legacy-images/regex_scanner_python_script_example.webp,,True,True,800,228,lazy,webp,True,94220,
after,https://robertdevore.com/5-python-scripts-for-osint-and-pentesting/,https://robertdevore.com/assets/legacy-images/xss_scanner_python_script_example.webp,,True,True,800,432,lazy,webp,True,177564,
after,https://robertdevore.com/5-questions-you-must-answer-before-writing-anything/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/5-questions-you-must-answer-before-writing-anything/,https://robertdevore.com/assets/legacy-images/what_questions_to_ask_before_writing_with_ai_1024x683.webp,What questions should you ask before writing with AI?,True,False,1024,683,lazy,webp,True,100174,
after,https://robertdevore.com/5-questions-you-must-answer-before-writing-anything/,https://robertdevore.com/assets/legacy-images/aim_before_you_fire_website_content_with_ai_1024x683.webp,This is how you aim before you fire while writing AI content,True,False,1024,683,lazy,webp,True,152044,
after,https://robertdevore.com/5-questions-you-must-answer-before-writing-anything/,https://robertdevore.com/assets/legacy-images/mic_drop_takeaway_writing_content_with_ai_1024x683.webp,Mic drop takeaway when writing content with AI,True,False,1024,683,lazy,webp,True,111314,
after,https://robertdevore.com/5-things-i-learned-building-my-first-gutenberg-blocks-plugin/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/5-things-i-learned-building-my-first-gutenberg-blocks-plugin/,https://robertdevore.com/assets/legacy-images/banner_772x250.webp,,True,True,940,305,lazy,webp,True,22436,
after,https://robertdevore.com/7-days-full-time-wp-dispensary/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/7-days-full-time-wp-dispensary/,https://robertdevore.com/assets/legacy-images/for_dispensaries_1024x540.webp,,True,True,1024,540,lazy,webp,True,33078,
after,https://robertdevore.com/7-days-full-time-wp-dispensary/,https://robertdevore.com/assets/legacy-images/code_snippets_screenshot_1024x581.webp,,True,True,1024,581,lazy,webp,True,44908,
after,https://robertdevore.com/7-days-full-time-wp-dispensary/,https://robertdevore.com/assets/legacy-images/cannabiz_theme_woocommerce_shop_layout_1024x367.webp,,True,True,1024,367,lazy,webp,True,59632,
after,https://robertdevore.com/7-days-full-time-wp-dispensary/,https://robertdevore.com/assets/legacy-images/wpdispensary_logo_updated.webp,,True,True,1612,213,lazy,webp,True,16742,
after,https://robertdevore.com/7-days-full-time-wp-dispensary/,https://robertdevore.com/assets/legacy-images/happy_as_fuck.webp,,True,True,400,225,lazy,webp,True,1072592,
after,https://robertdevore.com/about/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack/,https://robertdevore.com/assets/legacy-images/ghosted_ignored.webp,Ghosted GIF,True,False,498,413,lazy,webp,True,2178224,
after,https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack/,https://robertdevore.com/assets/legacy-images/maxed_out_workaholics_adam.webp,Maxed out Workaholics GIF,True,False,480,270,lazy,webp,True,2428716,
after,https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack/,https://robertdevore.com/assets/legacy-images/its_not_that_hard.webp,,True,True,480,265,lazy,webp,True,2077968,
after,https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack/,https://robertdevore.com/assets/legacy-images/better_safe_than_sorry.webp,,True,True,480,269,lazy,webp,True,826010,
after,https://robertdevore.com/back-to-basics/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/10/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/11/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/12/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/2/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/3/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/4/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/5/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/6/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/7/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/8/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/blog/page/9/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,https://robertdevore.com/assets/legacy-images/ollie_theme_boostbox_popup_plugin_example_1.webp,,True,True,800,414,lazy,webp,True,199256,
after,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,https://robertdevore.com/assets/legacy-images/boostbox_pro_rubberband_animation_example.webp,,True,True,800,455,lazy,webp,True,442300,
after,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,https://robertdevore.com/assets/legacy-images/powder_theme_boostbox_popup_plugin_example_2.webp,,True,True,800,414,lazy,webp,True,178372,
after,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,https://robertdevore.com/assets/legacy-images/boostbox_pro_swing_animation_example.webp,BoostBox Pro - Swing Animation GIF,True,False,800,455,lazy,webp,True,404516,
after,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,https://robertdevore.com/assets/legacy-images/kadence_theme_boostbox_popup_plugin_example_1.webp,,True,True,800,414,lazy,webp,True,355794,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/banner_772x250_1.webp,,True,True,940,305,lazy,webp,True,29726,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/giphy_1324.webp,,True,True,480,260,lazy,webp,True,3423966,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/boostbox_popup_plugin_for_wordpress_settings_screenshot_1024x562.webp,,True,True,1024,562,lazy,webp,True,31678,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/boostbox_popup_plugin_display_settings_1024x132.webp,,True,True,1024,132,lazy,webp,True,8660,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/boostbox_popup_plugin_settings_popup_display.webp,,True,True,560,320,lazy,webp,True,75374,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/ollie_theme_boostbox_popup_plugin_example_1.webp,,True,True,800,414,lazy,webp,True,199256,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/ollie_theme_boostbox_popup_plugin_example_2.webp,,True,True,800,414,lazy,webp,True,366596,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/ollie_theme_boostbox_popup_plugin_example_3.webp,,True,True,800,414,lazy,webp,True,97476,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/ollie_theme_boostbox_popup_plugin_example_4.webp,,True,True,800,414,lazy,webp,True,426446,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/powder_theme_boostbox_popup_plugin_example_1.webp,,True,True,800,414,lazy,webp,True,60404,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/powder_theme_boostbox_popup_plugin_example_2.webp,,True,True,800,414,lazy,webp,True,178372,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/powder_theme_boostbox_popup_plugin_example_3.webp,,True,True,800,414,lazy,webp,True,405180,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/kadence_theme_boostbox_popup_plugin_example_1.webp,,True,True,800,414,lazy,webp,True,355794,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/kadence_theme_boostbox_popup_plugin_example_2.webp,,True,True,800,414,lazy,webp,True,152968,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/kadence_theme_boostbox_popup_plugin_example_3.webp,,True,True,800,414,lazy,webp,True,200644,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/twenty_twenty_four_theme_boostbox_popup_plugin_example_3.webp,,True,True,800,414,lazy,webp,True,81840,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/twenty_twenty_four_theme_boostbox_popup_plugin_example_2.webp,,True,True,800,414,lazy,webp,True,63362,
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,https://robertdevore.com/assets/legacy-images/twenty_twenty_four_theme_boostbox_popup_plugin_example_1.webp,,True,True,800,414,lazy,webp,True,258534,
after,https://robertdevore.com/cannabis-health-benefits/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/cannabiz/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/cannabiz/,https://robertdevore.com/assets/legacy-images/cannabiz_theme_new_blog_1024x880.webp,CannaBiz WordPress theme,True,False,1024,880,lazy,webp,True,90250,
after,https://robertdevore.com/cannabiz/,https://robertdevore.com/assets/legacy-images/cannabiz_theme_new_flowers_archive_1024x981.webp,#1 Marijuana WordPress theme on the market - CannaBiz,True,False,1024,981,lazy,webp,True,74916,
after,https://robertdevore.com/cannabiz/,https://robertdevore.com/assets/legacy-images/cannabiz_theme_new_menu_item_1024x838.webp,CannaBiz WordPress theme - WP Dispensary menu item display,True,False,1024,838,lazy,webp,True,78054,
after,https://robertdevore.com/category/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/category/ai-content-systems/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/category/developer-tools/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/category/engineering-archive/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/category/field-notes/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/category/wordpress-archive/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/celebrating-gaad-with-img-a11y-v1-1-0/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/chapters-for-authors-wordpress-plugin/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/chapters-for-authors-wordpress-plugin/,https://robertdevore.com/assets/legacy-images/screenshot_1.webp,Chapters for Authors dashboard screenshot,True,False,512,253,lazy,webp,True,15036,
after,https://robertdevore.com/chapters-for-authors-wordpress-plugin/,https://robertdevore.com/assets/legacy-images/chapters_for_authors_books_taxonomy.webp,chapters-for-authors_books-taxonomy,True,False,315,212,lazy,webp,True,4762,
after,https://robertdevore.com/chapters-for-authors-wordpress-plugin/,https://robertdevore.com/assets/legacy-images/chapters_for_authors_screen_options_1024x222.webp,click to view full size,True,False,1024,222,lazy,webp,True,11728,
after,https://robertdevore.com/chapters-for-authors-wordpress-plugin/,https://robertdevore.com/assets/legacy-images/chapters_for_authors_introduction_quote.webp,chapters-for-authors_introduction-quote,True,False,311,253,lazy,webp,True,3254,
after,https://robertdevore.com/clean-blog-free-wordpress-theme/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/clean-blog-free-wordpress-theme/,https://robertdevore.com/assets/legacy-images/customizer_options.webp,Customizer options,True,False,565,804,lazy,webp,True,34680,
after,https://robertdevore.com/clean-blog-free-wordpress-theme/,https://robertdevore.com/assets/legacy-images/customizer_home_intro.webp,customizer-home-intro,True,False,1349,642,lazy,webp,True,124458,
after,https://robertdevore.com/clean-blog-free-wordpress-theme/,https://robertdevore.com/assets/legacy-images/customizer_social_links.webp,customizer-social-links,True,False,473,201,lazy,webp,True,7568,
after,https://robertdevore.com/clean-blog-free-wordpress-theme/,https://robertdevore.com/assets/legacy-images/customizer_link_color.webp,customizer-link-color,True,False,790,170,lazy,webp,True,13220,
after,https://robertdevore.com/clean-blog-free-wordpress-theme/,https://robertdevore.com/assets/legacy-images/customizer_post_excerpts.webp,customizer-post-excerpts,True,False,820,252,lazy,webp,True,43546,
after,https://robertdevore.com/complete-beginners-guide-building-a-python-url-checker-for-google-sheets/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/complete-beginners-guide-building-a-python-url-checker-for-google-sheets/,https://robertdevore.com/assets/legacy-images/lets_go_baby.webp,Let's Go Baby! Jellyroll GIF,True,False,480,269,lazy,webp,True,4157474,
after,https://robertdevore.com/contact/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/creating-my-own-cipher-code/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,https://robertdevore.com/assets/legacy-images/customer_loyalty_and_rewards_for_woocommerce_manage_points_table_scaled.webp,Customer Loyalty & Rewards for WooCommerce® - Manage Points - settings page,True,False,2560,1469,lazy,webp,True,113826,
after,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,https://robertdevore.com/assets/legacy-images/customer_loyalty_and_rewards_for_woocommerce_log_settings_scaled.webp,Customer Loyalty and Rewards for WooCommerce® - Log settings,True,False,2560,1588,lazy,webp,True,193008,
after,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,https://robertdevore.com/assets/legacy-images/customer_loyalty_and_rewards_for_woocommerce_my_account_rewards_tab_1024x705.webp,Customer Loyalty and Rewards for WooCommerce® - My Account - Rewards tab,True,False,1024,705,lazy,webp,True,32660,
after,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,https://robertdevore.com/assets/legacy-images/customer_loyalty_and_rewards_for_woocommerce_rewards_card_settings_scaled.webp,,True,True,2516,2560,lazy,webp,True,189254,
after,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,https://robertdevore.com/assets/legacy-images/customer_loyalty_and_rewards_for_woocommerce_loyalty_points_settings_scaled.webp,Customer Loyalty and Rewards for WooCommerce® - Loyalty Points settings,True,False,2560,1273,lazy,webp,True,99332,
after,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,https://robertdevore.com/assets/legacy-images/rick_flair_woo_gif.webp,,True,True,268,200,lazy,webp,True,167448,
after,https://robertdevore.com/db-version-control-wordpress-plugin/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/db-version-control-wordpress-plugin/,https://robertdevore.com/assets/legacy-images/db_version_control_settings_page.webp,DB Version Control settings page,True,False,1690,1291,lazy,webp,True,105960,
after,https://robertdevore.com/december-2024-a-retrospective/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/december-2024-a-retrospective/,https://robertdevore.com/assets/legacy-images/terrifier_3_santa_11.webp,Terrifier 3 - Art the Clown - Santa - GIF,True,False,498,283,lazy,webp,True,2971788,
after,https://robertdevore.com/december-2024-a-retrospective/,https://robertdevore.com/assets/legacy-images/snoop_this_month_1.webp,"Snoop Dogg- Corona - This month is gonna be craaaaazy, Ya dig? - GIF",True,False,480,480,lazy,webp,True,2890886,
after,https://robertdevore.com/december-2024-a-retrospective/,https://robertdevore.com/assets/legacy-images/poocommerce.webp,PooCommerce - a free WooCommerce® auto-fork,True,False,1024,768,lazy,webp,True,100508,
after,https://robertdevore.com/december-2024-a-retrospective/,https://robertdevore.com/assets/legacy-images/extra_extra.webp,Extra Extra Read All About It,True,False,640,480,lazy,webp,True,5659452,
after,https://robertdevore.com/december-2024-a-retrospective/,https://robertdevore.com/assets/legacy-images/terrifier_3_santa_1.webp,Terrifer 3 - Santa costume GIF,True,False,380,157,lazy,webp,True,1990674,
after,https://robertdevore.com/december-2024-a-retrospective/,https://robertdevore.com/assets/legacy-images/surprise_motherfucker_james_doakes.webp,,True,True,640,358,lazy,webp,True,1006762,
after,https://robertdevore.com/december-2024-a-retrospective/,https://robertdevore.com/assets/legacy-images/bring_more.webp,BRING MORE - Return to Savage Beach - Buff Bagwell - GIF,True,False,480,268,lazy,webp,True,1399964,
after,https://robertdevore.com/delivery-drivers-for-woocommerce/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/delivery-drivers-for-woocommerce/,https://robertdevore.com/assets/legacy-images/ddwc_logo.webp,Delivery Drivers for WooCommerce logo,True,False,710,90,lazy,webp,True,5568,
after,https://robertdevore.com/delivery-drivers-for-woocommerce/,https://robertdevore.com/assets/legacy-images/ddwc_screenshot_1.webp,Delivery Drivers for WooCommerce Settings screenshot,True,False,977,566,lazy,webp,True,28928,
after,https://robertdevore.com/delivery-drivers-for-woocommerce/,https://robertdevore.com/assets/legacy-images/ddwc_screenshot_5_1024x318.webp,Delivery Drivers for WooCommerce - Assign Driver to Order,True,False,1024,318,lazy,webp,True,16552,
after,https://robertdevore.com/delivery-drivers-for-woocommerce/,https://robertdevore.com/assets/legacy-images/ddwc_screenshot_3.webp,Assigned Orders - Driver Dashboard - Delivery Drivers for WooCommerce,True,False,977,566,lazy,webp,True,39614,
after,https://robertdevore.com/delivery-drivers-for-woocommerce/,https://robertdevore.com/assets/legacy-images/banner_772x250.webp,,True,True,940,305,lazy,webp,True,22436,
after,https://robertdevore.com/devio-digital/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/devio-digital/,https://robertdevore.com/assets/legacy-images/devio_digital_logo_png.webp,devio digital michigan marijuana dispensary business development,True,False,1306,231,lazy,webp,True,9176,
after,https://robertdevore.com/dispensary-wordpress-plugins-2017/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/dispensary-wordpress-plugins-2017/,https://robertdevore.com/assets/legacy-images/yoast_seo.webp,Yoast SEO plugin for WordPress,True,False,772,249,lazy,webp,True,49946,
after,https://robertdevore.com/dispensary-wordpress-plugins-2017/,https://robertdevore.com/assets/legacy-images/updraft_plus.webp,UpdraftPlus Backup plugin for WordPress,True,False,772,250,lazy,webp,True,19806,
after,https://robertdevore.com/dispensary-wordpress-plugins-2017/,https://robertdevore.com/assets/legacy-images/wordfence_security.webp,Wordfence Security plugin for WordPress,True,False,772,249,lazy,webp,True,23364,
after,https://robertdevore.com/dispensary-wordpress-plugins-2017/,https://robertdevore.com/assets/legacy-images/wp_dispensary.webp,WP Dispensary menu management plugin for WordPress,True,False,772,250,lazy,webp,True,49278,
after,https://robertdevore.com/dispensary-wordpress-plugins-2017/,https://robertdevore.com/assets/legacy-images/mashshare_socia_media_buttons.webp,MashShare social media sharing plugin for WordPress,True,False,772,250,lazy,webp,True,26928,
after,https://robertdevore.com/do-less-deliver-more/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/do-less-deliver-more/,https://robertdevore.com/assets/legacy-images/do_less_deliver_more_focus_image_1_1024x683.webp,,True,True,1024,683,lazy,webp,True,190636,
after,https://robertdevore.com/do-less-deliver-more/,https://robertdevore.com/assets/legacy-images/do_less_deliver_more_focus_image_1024x683.webp,,True,True,1024,683,lazy,webp,True,202162,
after,https://robertdevore.com/do-less-deliver-more/,https://robertdevore.com/assets/legacy-images/do_less_deliver_more_cut_more_image_1024x683.webp,Cut More - Only ship what matters,True,False,1024,683,lazy,webp,True,200150,
after,https://robertdevore.com/do-less-deliver-more/,https://robertdevore.com/assets/legacy-images/do_less_deliver_more_drop_the_vanity_image_1024x683.webp,"Drop the Vanity - Do Less, Deliver More",True,False,1024,683,lazy,webp,True,187780,
after,https://robertdevore.com/do-less-deliver-more/,https://robertdevore.com/assets/legacy-images/do_less_deliver_more_own_the_outcome_image_1024x683.webp,"No excuses, just outcomes image",True,False,1024,683,lazy,webp,True,181044,
after,https://robertdevore.com/do-less-deliver-more/,https://robertdevore.com/assets/legacy-images/ChatGPT_Image_Apr_20_2025_02_50_44_AM_1024x683.webp,"Do Less, Deliver More - Wrapping up photo",True,False,1024,683,lazy,webp,True,176792,
after,https://robertdevore.com/docupress-documentation-plugin-for-wordpress/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/docupress-documentation-plugin-for-wordpress/,https://robertdevore.com/assets/legacy-images/docupress_admin_menu.webp,DocuPress in the WordPress admin menu,True,False,160,130,lazy,webp,True,4358,
after,https://robertdevore.com/docupress-documentation-plugin-for-wordpress/,https://robertdevore.com/assets/legacy-images/docupress_widget_options.webp,DocuPress Widget Options,True,False,308,356,lazy,webp,True,13978,
