phase,url,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,sitemap_included,sitemap_lastmod,duplicate_title,duplicate_description,reason
after,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,200,True,2024-11-13,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,200,True,2025-02-09,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-persistent-dismissible-notices/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-persistent-dismissible-notices/,200,True,2024-12-07,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,200,True,2025-04-04,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,200,True,2024-12-04,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-seo-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-seo-for-wordpress/,200,True,2024-12-31,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,200,True,2024-12-18,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-site-vitals-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-site-vitals-for-wordpress/,200,True,2024-12-10,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,200,True,2025-03-16,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-stats-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-stats-for-wordpress/,200,True,2024-12-01,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,200,True,2024-12-04,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-test-orders-for-woocommerce/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-test-orders-for-woocommerce/,200,True,2024-12-06,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,200,True,2024-09-05,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-the-prompts-library-a-playground-for-ai-creativity/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-the-prompts-library-a-playground-for-ai-creativity/,200,True,2025-05-20,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress/,200,True,2024-09-29,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,200,True,2024-12-12,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,200,True,2024-11-09,False,False,indexable canonical HTML
after,https://robertdevore.com/invest-in-yourself/,200,200,True,"index, follow (default)",https://robertdevore.com/invest-in-yourself/,200,True,2016-06-21,False,False,indexable canonical HTML
after,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,200,200,True,"index, follow (default)",https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,200,True,2025-04-28,False,False,indexable canonical HTML
after,https://robertdevore.com/leafly-reviews-wordpress-plugin/,200,200,True,"index, follow (default)",https://robertdevore.com/leafly-reviews-wordpress-plugin/,200,True,2015-10-15,False,False,indexable canonical HTML
after,https://robertdevore.com/leap-the-code-of-extreme-leadership/,200,200,True,"index, follow (default)",https://robertdevore.com/leap-the-code-of-extreme-leadership/,200,True,2025-04-14,False,False,indexable canonical HTML
after,https://robertdevore.com/making-up-for-lost-time/,200,200,True,"index, follow (default)",https://robertdevore.com/making-up-for-lost-time/,200,True,2016-03-09,False,False,indexable canonical HTML
after,https://robertdevore.com/mnml-free-minimalist-wordpress-theme/,200,200,True,"index, follow (default)",https://robertdevore.com/mnml-free-minimalist-wordpress-theme/,200,True,2015-09-02,False,False,indexable canonical HTML
after,https://robertdevore.com/my-brothers-keeper-sons-of-anarchy-fanfiction/,200,200,True,"index, follow (default)",https://robertdevore.com/my-brothers-keeper-sons-of-anarchy-fanfiction/,200,True,2017-05-31,False,False,indexable canonical HTML
after,https://robertdevore.com/my-development-projects/,200,200,True,"index, follow (default)",https://robertdevore.com/my-development-projects/,200,True,2016-03-16,False,False,indexable canonical HTML
after,https://robertdevore.com/open-source-is-anarchism-in-action/,200,200,True,"index, follow (default)",https://robertdevore.com/open-source-is-anarchism-in-action/,200,True,2025-04-23,False,False,indexable canonical HTML
after,https://robertdevore.com/organized-chaos/,200,200,True,"index, follow (default)",https://robertdevore.com/organized-chaos/,200,True,2016-12-20,False,False,indexable canonical HTML
after,https://robertdevore.com/patience/,200,200,True,"index, follow (default)",https://robertdevore.com/patience/,200,True,2016-01-21,False,False,indexable canonical HTML
after,https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,200,200,True,"index, follow (default)",https://robertdevore.com/peddle-free-wordpress-theme-for-easy-digital-downloads/,200,True,2015-09-10,False,False,indexable canonical HTML
after,https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,200,200,True,"index, follow (default)",https://robertdevore.com/plan-prompt-publish-a-practical-guide-to-creating-beautifully-useful-content-with-ai/,200,True,2025-05-18,False,False,indexable canonical HTML
after,https://robertdevore.com/projects/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/projects/agents-sdk/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/agents-sdk/,200,True,2026-07-10,False,False,indexable canonical HTML
after,https://robertdevore.com/projects/dispatch/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/dispatch/,200,True,2026-07-10,False,False,indexable canonical HTML
after,https://robertdevore.com/projects/kujo/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/kujo/,200,True,2026-07-10,False,False,indexable canonical HTML
after,https://robertdevore.com/projects/lens/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/lens/,200,True,2026-07-10,False,False,indexable canonical HTML
after,https://robertdevore.com/projects/sitekit/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/sitekit/,200,True,2026-07-10,False,False,indexable canonical HTML
after,https://robertdevore.com/projects/ssg/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/ssg/,200,True,2026-07-10,False,False,indexable canonical HTML
after,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,200,200,True,"index, follow (default)",https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,200,True,2024-11-05,False,False,indexable canonical HTML
after,https://robertdevore.com/relentless/,200,200,True,"index, follow (default)",https://robertdevore.com/relentless/,200,True,2016-11-03,False,False,indexable canonical HTML
after,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,200,200,True,"index, follow (default)",https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,200,True,2025-04-03,False,False,indexable canonical HTML
after,https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses/,200,200,True,"index, follow (default)",https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses/,200,True,2025-01-02,False,False,indexable canonical HTML
after,https://robertdevore.com/run-a-tor-relay/,200,200,True,"index, follow (default)",https://robertdevore.com/run-a-tor-relay/,200,True,2015-08-15,False,False,indexable canonical HTML
after,https://robertdevore.com/say-goodbye-to-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/say-goodbye-to-wordpress/,200,True,2025-05-12,False,False,indexable canonical HTML
after,https://robertdevore.com/set-featured-images-programatically-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/set-featured-images-programatically-wordpress/,200,True,2018-04-03,False,False,indexable canonical HTML
after,https://robertdevore.com/slackedd/,200,200,True,"index, follow (default)",https://robertdevore.com/slackedd/,200,True,2016-02-01,False,False,indexable canonical HTML
after,https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing/,200,200,True,"index, follow (default)",https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing/,200,True,2025-05-19,False,False,indexable canonical HTML
after,https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator/,200,200,True,"index, follow (default)",https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator/,200,True,2025-06-20,False,False,indexable canonical HTML
after,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,200,200,True,"index, follow (default)",https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,200,True,2025-02-14,False,False,indexable canonical HTML
after,https://robertdevore.com/tag/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/tag/ai/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/ai/,200,True,2025-05-27,False,False,indexable canonical HTML
after,https://robertdevore.com/tag/archive/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/archive/,200,True,2016-12-20,False,False,indexable canonical HTML
after,https://robertdevore.com/tag/engineering/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/engineering/,200,True,2025-07-03,False,False,indexable canonical HTML
after,https://robertdevore.com/tag/essays/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/essays/,200,True,2016-06-21,False,False,indexable canonical HTML
after,https://robertdevore.com/tag/woocommerce/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/woocommerce/,200,True,2025-06-18,False,False,indexable canonical HTML
after,https://robertdevore.com/tag/wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/wordpress/,200,True,2025-06-20,False,False,indexable canonical HTML
after,https://robertdevore.com/thank-you-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/thank-you-wordpress/,200,True,2018-05-27,False,False,indexable canonical HTML
after,https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python/,200,200,True,"index, follow (default)",https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python/,200,True,2025-06-18,False,False,indexable canonical HTML
after,https://robertdevore.com/the-past-present-and-future-of-wp-dispensary/,200,200,True,"index, follow (default)",https://robertdevore.com/the-past-present-and-future-of-wp-dispensary/,200,True,2022-08-14,False,False,indexable canonical HTML
after,https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,200,200,True,"index, follow (default)",https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,200,True,2025-05-26,False,False,indexable canonical HTML
after,https://robertdevore.com/twitter-marketing/,200,200,True,"index, follow (default)",https://robertdevore.com/twitter-marketing/,200,True,2016-08-23,False,False,indexable canonical HTML
after,https://robertdevore.com/two-years-building-wp-dispensary/,200,200,True,"index, follow (default)",https://robertdevore.com/two-years-building-wp-dispensary/,200,True,2017-12-11,False,False,indexable canonical HTML
after,https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,200,200,True,"index, follow (default)",https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,200,True,2025-05-13,False,False,indexable canonical HTML
after,https://robertdevore.com/what-makes-content-beautifully-useful/,200,200,True,"index, follow (default)",https://robertdevore.com/what-makes-content-beautifully-useful/,200,True,2025-05-19,False,False,indexable canonical HTML
after,https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,200,200,True,"index, follow (default)",https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,200,True,2025-02-07,False,False,indexable canonical HTML
after,https://robertdevore.com/woocommerce-dispensary-details-plugin/,200,200,True,"index, follow (default)",https://robertdevore.com/woocommerce-dispensary-details-plugin/,200,True,2017-10-17,False,False,indexable canonical HTML
after,https://robertdevore.com/wordpress-custom-post-types-code-snippets/,200,200,True,"index, follow (default)",https://robertdevore.com/wordpress-custom-post-types-code-snippets/,200,True,2017-06-26,False,False,indexable canonical HTML
after,https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,200,200,True,"index, follow (default)",https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,200,True,2025-05-15,False,False,indexable canonical HTML
after,https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,200,200,True,"index, follow (default)",https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,200,True,2025-06-10,False,False,indexable canonical HTML
after,https://robertdevore.com/wp-dispensary-v2/,200,200,True,"index, follow (default)",https://robertdevore.com/wp-dispensary-v2/,200,True,2018-04-09,False,False,indexable canonical HTML
after,https://robertdevore.com/wp-dispensary/,200,200,True,"index, follow (default)",https://robertdevore.com/wp-dispensary/,200,True,2016-01-18,False,False,indexable canonical HTML
after,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,200,200,True,"index, follow (default)",https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,200,True,2025-06-09,False,False,indexable canonical HTML
after,https://robertdevore.com/wtf-is-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/wtf-is-wordpress/,200,True,2024-09-23,False,False,indexable canonical HTML
after,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,200,200,True,"index, follow (default)",https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,200,True,2025-07-03,False,False,indexable canonical HTML
